text,toxic,source
the meaninglessness of the legislature continues .,0,paradetox
Do you think this is a game?,0,paradetox
but who has the authority to step up thats not involved in this charade ?,0,paradetox
"it is really hard to fix man , especially your comment",0,paradetox
this is a problem to have .,0,paradetox
well said,0,paradetox
Why are we talking about this?,0,paradetox
"nobody is forcing the players to protest , but someone is forcing them to listen to an unpleasant song.",0,paradetox
More jobs higher wages were slogans for oppressed,0,paradetox
repeating the same one six times as an answer to gomer scheers questions makes him look pretty unskillful.,0,paradetox
I cant believe people voted for him,0,paradetox
You are clearly immature.,0,paradetox
goodale good at taking orders from naives,0,paradetox
Hell go back to town within hours,0,paradetox
I am not looking for my friend who is addicted to his phone,0,paradetox
Why should the taxpayers fund water rescue personnel when thise people put themselves and other at risk?,0,paradetox
Daily maverick why do you publish this bad material,0,paradetox
they are twins and not intelligent,0,paradetox
Trump and his people are scary,0,paradetox
You people are looking ignorant,0,paradetox
You going to die with or without drugs.,0,paradetox
Richard rhymes : ms Moore didn’t discuss the flooding,0,paradetox
"illegal immigrants, taxpayers and liberal endowments pick up the tab .",0,paradetox
Dont tell me what to write!,0,paradetox
A left wing spews the usual talking points,0,paradetox
He is unsuited for the goverment,0,paradetox
Except trump has no real idea about whats at stake because he does not understand it,0,paradetox
As a criminal caught on tape boasting about sexually preying on women,0,paradetox
thats an insult to both snakes and company.,0,paradetox
please provide a source to support your claim,0,paradetox
maybe black people should be thankful for their good fortune !,0,paradetox
"When guys like you try to explain civics,it is hilarious",0,paradetox
at least read the article before making silly comments,0,paradetox
"Sixty five guns on the street, probably terrorists.",0,paradetox
"One way or another, human’s private parts are the most important thing in the world",0,paradetox
Good luck in your presumption,0,paradetox
Del mastro was a liar.,0,paradetox
U r bad.,0,paradetox
"this motorist chose to not do so , for some as yet unrevealed reason .",0,paradetox
"If you really believe what saunders is writing, then you are being played.",0,paradetox
You are quite a difficult person to convince,0,paradetox
Don't tell me what to write.,0,paradetox
"if theyre thinking of surviving a panglobal nuclear war , theyre being a bit naive .",0,paradetox
go on then delete me this is communism,0,paradetox
People like you don't belong to to wiipedia.,0,paradetox
more jobs higher wages were election slogans for people,0,paradetox
they think we are naive .,0,paradetox
How can you people vote for these unsuitable leaders ?,0,paradetox
"Are you truly that insensitive, Peter?",0,paradetox
That guy is spoiling your art,0,paradetox
"it is really hard to fix stupid , especially your ignorant comments .",0,paradetox
Islamophobia is a bad term,0,paradetox
"If you can still support Trump, you are not a patriot to the nation.",0,paradetox
trump is a self centered person with no experience on how democracy works.,0,paradetox
Stop posting unwise comments and I won’t respond,0,paradetox
"perhaps they could distribute free bags of chips , doughnuts and cider to distract those people until parliament votes",0,paradetox
I always find it unwholesome when people write these comments,0,paradetox
That is a bad excuse from an economics lecturer,0,paradetox
The church is full of unrighteous people,0,paradetox
You remind me of some people who have said: you're just trying to confuse me with facts.,0,paradetox
the trump supporters wont understand,0,paradetox
she would have been a hit if she was an orphan .,0,paradetox
And guess what it's liberals who have been exposing the big conspiracy,0,paradetox
She doesn’t sound wise,0,paradetox
I can’t believe the unwise people voted for him,0,paradetox
Being a bad person must be yours,0,paradetox
trumps tweets should be hysterical since he has no sense of humor,0,paradetox
trump supporters are so sad.,0,paradetox
Without a doubt the most utterly statement by writer is i have read in sometimes,0,paradetox
He is perpetual liar.,0,paradetox
The result was entirely due to the naivety of the voters,0,paradetox
Tom Harrison is a bad man,0,paradetox
That should provide a pretty good idea of who the real unwise is,0,paradetox
uncle joe is calling the president bizarre is like harvey weinstein calling yoda a pervert,0,paradetox
"it was ignorant , whiny and childish , but not uncivil .",0,paradetox
Most untrue facts are made up by the terrorists,0,paradetox
When they stop giving milks you can switch to a different person.,0,paradetox
Trump is a manipulator,0,paradetox
at least read the article before making silly comments .,0,paradetox
the seira club are against blacks,0,paradetox
"you know, when trump says or writes something that is incredibly inappropriate, rude, incorrect, etc.",0,paradetox
good officers by eliminating the coward criminal from our society .,0,paradetox
The captain maroney thing is entertaining to a point but they actually believe it,0,paradetox
despicable thing that should be banned from this country after all the damage he caused !,0,paradetox
Now I have to actually read unecessary things to post.,0,paradetox
You don't think trump is going to rise to any level of ethics do you?,0,paradetox
why dont you follow your own hypocritical advise,0,paradetox
"you want us to start seeing motorcycles , dont drive badly.",0,paradetox
"a great win for Sergio about time , too !",0,paradetox
Kind of like not clever of electing repubs to congress,0,paradetox
Ive always contended alcohol alters you.,0,paradetox
Another person complaining about his defeat,0,paradetox
the original draft was unclear and i said so .,0,paradetox
This one is posted by an employment agency i guess,0,paradetox
"its not about deer hunting , that is unintelligent .",0,paradetox
have a good life living in your illusion of how good it was for them,0,paradetox
"it is simply lack of good sense to ignore evidence, particularly when the stakes are large",0,paradetox
pretty bold and in your face,0,paradetox
"But for sure the direction is not for fixing, it for repeal and replace.",0,paradetox
he is not a good person,0,paradetox
Worst of all he doesn't know anything.,0,paradetox
this inappropriate thing is posted by an employment agency i guess.,0,paradetox
Kids these days are so mindless and ordinary,0,paradetox
you never tire of posting comments,0,paradetox
These people forget who they work for : the public,0,paradetox
Scalia was a bad person,0,paradetox
Some people are simply clueless.,0,paradetox
Cant wait for them to come along and tell us the rafters are the problem.,0,paradetox
I think the reality of the matter is that deceased was born with male organ,0,paradetox
"i blame the victims , who pick up china as a destination .",0,paradetox
someone remind this senator that we are still at war with north korea .,0,paradetox
These people forget who they work for: the public.,0,paradetox
The unsuitable people are a minority.,0,paradetox
Try these important things and may be you won't make a mistake.,0,paradetox
This new picture of the undertaker in the rings lacks impact,0,paradetox
Can we just delete this section?,0,paradetox
and we will continue to do so until this construction is permanently stopped .,0,paradetox
The government is involved and might lead to problems.,0,paradetox
Does the white house get informed when it's edited?,0,paradetox
